"Time","Lactobacillales","Bacteroidales","Oscillospirales","Lachnospirales","Acidaminococcales","Burkholderiales_595427","Erysipelotrichales","Desulfovibrionales","UBA1381","Clostridia_258483_Class","TANB77","Clostridiales","Gammaproteobacteria_Class","Haloplasmatales_A","Tissierellales","Mycobacteriales","Enterobacterales_A_737866","Veillonellales","Actinomycetales","Christensenellales","RF39","Verrucomicrobiales","Coriobacteriales","Peptostreptococcales","Campylobacterales","Bacteria_Kingdom","Saccharofermentanales","Fusobacteriales_993521"
23,0.00127777777777778,0.609333333333333,0.127777777777778,0.194,0.0176111111111111,0,0.00116666666666667,0.00605555555555556,0.00127777777777778,0.00327777777777778,0,0,0.000222222222222222,0,0.0075,0.000111111111111111,0.000555555555555556,0.00172222222222222,0.000388888888888889,0,0,0.0236111111111111,0,0.000722222222222222,0.000666666666666667,0.0025,0,0
24,0.00105555555555556,0.704666666666667,0.154388888888889,0.104833333333333,0.0163333333333333,0,0.000611111111111111,0.00488888888888889,0.000222222222222222,0.00283333333333333,0,0,5.55555555555556e-05,0.000111111111111111,0.000388888888888889,0,0.000277777777777778,0.000277777777777778,0,0,0,0.00822222222222222,5.55555555555556e-05,0,0.000166666666666667,0.000611111111111111,0,0
25,0.000833333333333333,0.718833333333333,0.117666666666667,0.125111111111111,0.015,0,0.000388888888888889,0.00672222222222222,0.000666666666666667,0.00177777777777778,0,5.55555555555556e-05,0.000222222222222222,0.000166666666666667,0.000777777777777778,0,5.55555555555556e-05,0.000888888888888889,0,0,0,0.00916666666666667,5.55555555555556e-05,0.000722222222222222,0.000222222222222222,0.000666666666666667,0,0
26,0.000277777777777778,0.619833333333333,0.191833333333333,0.147111111111111,0.015,0,0.000888888888888889,0.00772222222222222,0.00127777777777778,0.00261111111111111,0.000166666666666667,0.000833333333333333,0.000388888888888889,0,0.002,0,0.000111111111111111,0.000444444444444444,0.000111111111111111,0,0,0.00794444444444444,0,0.000833333333333333,0.000444444444444444,0.000111111111111111,0,0
27,0.000444444444444444,0.587722222222222,0.204444444444444,0.1415,0.0186111111111111,0,0.000666666666666667,0.00911111111111111,0.00472222222222222,0.00272222222222222,0.000166666666666667,0.00144444444444444,0.000222222222222222,0.000166666666666667,0.00894444444444444,0,0,0.00194444444444444,0.000166666666666667,0,0,0.0116111111111111,0.000444444444444444,0.00127777777777778,0.00144444444444444,0.00222222222222222,0,0
28,0.000166666666666667,0.694944444444444,0.1325,0.144111111111111,0.0167222222222222,0,0.000333333333333333,0.00177777777777778,0.000666666666666667,0.000944444444444444,0.000944444444444444,0.000111111111111111,0.000222222222222222,0.000111111111111111,0.00133333333333333,0,0.000111111111111111,0.000611111111111111,0,0,0,0.0035,0,0.000166666666666667,5.55555555555556e-05,0.000333333333333333,0,0
29,5.55555555555556e-05,0.6985,0.121555555555556,0.129277777777778,0.0148888888888889,0,0.000777777777777778,0.00394444444444444,0.00211111111111111,0.00194444444444444,0.000666666666666667,0,0.000333333333333333,0,0.00577777777777778,5.55555555555556e-05,0,0.000888888888888889,0.000111111111111111,0,0,0.0144444444444444,0,0.00122222222222222,0.000888888888888889,0.0025,5.55555555555556e-05,0
30,0.00138888888888889,0.691111111111111,0.170055555555556,0.0971666666666667,0.0211111111111111,0,0.000444444444444444,0.00722222222222222,0.000555555555555556,0.00155555555555556,0.00116666666666667,0,0.000111111111111111,0.000777777777777778,0.000777777777777778,0,5.55555555555556e-05,0.000277777777777778,0,0,0,0.00516666666666667,0,0.000555555555555556,0.000166666666666667,0.000222222222222222,0,0
31,0.000444444444444444,0.680555555555556,0.088,0.184277777777778,0.0198333333333333,0,0.000166666666666667,0.00644444444444445,0.000444444444444444,0.000722222222222222,0.000166666666666667,0,0,0.00155555555555556,0.00411111111111111,0,0.00177777777777778,0.00116666666666667,0,0,0,0.00916666666666667,0,0.000611111111111111,0.000222222222222222,0.000277777777777778,0,0
32,0.000333333333333333,0.483944444444444,0.0697222222222222,0.0709444444444444,0.00988888888888889,0,0.000444444444444444,0.00577777777777778,0.000944444444444444,0.00105555555555556,0,0,0,0,0.255777777777778,0.00438888888888889,0,0.0330555555555556,0.0114444444444444,0,0,0.00227777777777778,0.00338888888888889,0.0307777777777778,0.0102777777777778,0.00411111111111111,0.00133333333333333,5.55555555555556e-05
33,0.000277777777777778,0.488666666666667,0.0733333333333333,0.074,0.0101666666666667,0,0.000277777777777778,0.00605555555555556,0.000833333333333333,0.000944444444444444,0,0.000166666666666667,0,0,0.246111111111111,0.00472222222222222,0,0.0328888888888889,0.0111111111111111,0,0,0.0025,0.00338888888888889,0.0289444444444444,0.0102777777777778,0.00411111111111111,0.00111111111111111,5.55555555555556e-05
34,0.000277777777777778,0.487611111111111,0.0821666666666667,0.0865555555555556,0.0110555555555556,0,0.000444444444444444,0.00605555555555556,0.000944444444444444,0.000833333333333333,0,0.00122222222222222,0,0,0.228166666666667,0.00427777777777778,0.000388888888888889,0.0308333333333333,0.0108888888888889,0,0,0.00227777777777778,0.00327777777777778,0.0286111111111111,0.00866666666666667,0.00394444444444444,0.00138888888888889,5.55555555555556e-05
35,0.000388888888888889,0.492,0.0961111111111111,0.102333333333333,0.0116666666666667,0,5e-04,0.00622222222222222,0.001,0.000722222222222222,0,0.00227777777777778,5.55555555555556e-05,0,0.201944444444444,0.00372222222222222,0.000888888888888889,0.0275,0.009,0,0,0.00316666666666667,0.00294444444444444,0.0247222222222222,0.00788888888888889,0.00366666666666667,0.00111111111111111,0.000111111111111111
36,0.000388888888888889,0.497833333333333,0.114,0.126222222222222,0.0126666666666667,0,0.000611111111111111,0.00583333333333333,0.001,0.000722222222222222,5.55555555555556e-05,0.004,5.55555555555556e-05,5.55555555555556e-05,0.1665,0.00322222222222222,0.00105555555555556,0.0222777777777778,0.00711111111111111,0,0,0.00266666666666667,0.00222222222222222,0.0207222222222222,0.00622222222222222,0.00344444444444444,0.000833333333333333,0.000222222222222222
37,0.000333333333333333,0.504888888888889,0.132944444444444,0.152944444444444,0.0141111111111111,0,0.000555555555555556,0.00616666666666667,0.001,0.000611111111111111,5.55555555555556e-05,0.00555555555555556,0.000111111111111111,5.55555555555556e-05,0.122611111111111,0.00233333333333333,0.00188888888888889,0.0170555555555556,0.00555555555555556,0,0,0.00338888888888889,0.00166666666666667,0.0163333333333333,0.00505555555555556,0.00383333333333333,0.000611111111111111,0.000277777777777778
38,0.000333333333333333,0.518444444444444,0.149888888888889,0.1765,0.0157777777777778,0,0.000666666666666667,0.00594444444444444,0.000888888888888889,0.000388888888888889,0.000111111111111111,0.00727777777777778,0.000111111111111111,0.000111111111111111,0.0799444444444444,0.00138888888888889,0.00283333333333333,0.0121666666666667,0.00344444444444444,0,0,0.00327777777777778,0.001,0.0117777777777778,0.00311111111111111,0.00372222222222222,0.000444444444444444,0.000388888888888889
39,5e-04,0.531333333333333,0.164833333333333,0.197277777777778,0.0168333333333333,0,0.000666666666666667,0.006,0.000888888888888889,0.000333333333333333,0.000166666666666667,0.00872222222222222,0.000166666666666667,0.000111111111111111,0.0419444444444444,0.000611111111111111,0.00316666666666667,0.00716666666666667,0.00166666666666667,0,0,0.00405555555555556,0.000388888888888889,0.00694444444444444,0.00172222222222222,0.00388888888888889,0.000222222222222222,0.000333333333333333
40,0.000444444444444444,0.547722222222222,0.17,0.212222222222222,0.0178888888888889,0,0.000722222222222222,0.00533333333333333,0.000722222222222222,0.000222222222222222,0.000222222222222222,0.00933333333333333,0.000111111111111111,0.000111111111111111,0.0141111111111111,0.000166666666666667,0.00338888888888889,0.00372222222222222,0.000444444444444444,0,0,0.00433333333333333,5.55555555555556e-05,0.00355555555555556,0.000722222222222222,0.00411111111111111,0,0.000333333333333333
41,5e-04,0.564944444444444,0.162555555555556,0.214277777777778,0.0180555555555556,0,0.000611111111111111,0.00516666666666667,0.000722222222222222,0.000222222222222222,0.000333333333333333,0.00883333333333333,0.000222222222222222,0.000111111111111111,0.00466666666666667,0,0.0035,0.00222222222222222,0,0,0,0.00472222222222222,0,0.00261111111111111,0.000333333333333333,0.005,0,0.000277777777777778
42,0.000111111111111111,0.646777777777778,0.132777777777778,0.143333333333333,0.0238888888888889,0,0.00122222222222222,0.00472222222222222,0.000111111111111111,0.00166666666666667,0.000555555555555556,0.000444444444444444,5.55555555555556e-05,0,0.008,0.000166666666666667,0.000611111111111111,0.00138888888888889,0,0,0,0.0257777777777778,0,0.000388888888888889,0.000666666666666667,0.00694444444444444,0,0.000333333333333333
43,0.00116666666666667,0.682,0.121666666666667,0.100833333333333,0.0337777777777778,0,0.00133333333333333,0.00366666666666667,0.000166666666666667,0.000777777777777778,0.00361111111111111,5.55555555555556e-05,0.000111111111111111,0.000166666666666667,0.00655555555555556,0,0.000666666666666667,0.00188888888888889,0,0,0,0.027,0,0.000388888888888889,0.000333333333333333,0.0138333333333333,0,0
44,0.000944444444444444,0.526666666666667,0.0996111111111111,0.0932222222222222,0.019,0,0.00144444444444444,0.00488888888888889,0.000166666666666667,0.001,0.00161111111111111,0.000111111111111111,0.000111111111111111,0,0.137111111111111,0.000666666666666667,0,0.0234444444444444,0.00116666666666667,0,0,0.0226111111111111,0.000888888888888889,0.00844444444444444,0.00461111111111111,0.0513333333333333,0.000777777777777778,0.000111111111111111
45,0.00138888888888889,0.682,0.142388888888889,0.112722222222222,0.0153333333333333,0,0.00127777777777778,0.00433333333333333,0.000333333333333333,0.000944444444444444,0.00616666666666667,0.000166666666666667,0.000222222222222222,0,0.000666666666666667,0,0.000111111111111111,0.000277777777777778,0,0,0,0.0180555555555556,0,0.00144444444444444,0.000111111111111111,0.0120555555555556,0,0
46,0.000222222222222222,0.635,0.163722222222222,0.103777777777778,0.0230555555555556,0,0.00772222222222222,0.0118333333333333,0.000111111111111111,0.00283333333333333,0.00583333333333333,5.55555555555556e-05,0.00172222222222222,0,0.00127777777777778,0,5.55555555555556e-05,0.000277777777777778,0,0.000222222222222222,0,0.0351111111111111,0,0.000222222222222222,0.000388888888888889,0.00633333333333333,0,0.000222222222222222
47,5.57693380179577e-05,0.677374379566115,0.115665607049244,0.113100217500418,0.022419273883219,0,0.00691539791422676,0.00875578606881936,0.000278846690089789,0.00211923484468239,0.0122134850259327,5.57693380179577e-05,0.00117115609837711,5.57693380179577e-05,0.000780770732251408,0,0,0.000111538676035915,0,0.000111538676035915,0,0.0314539066421282,0,0,0.000223077352071831,0.00702693659026267,0,0.000111538676035915
48,0,0.713388888888889,0.0723333333333333,0.124888888888889,0.0217222222222222,0,0.00627777777777778,0.00572222222222222,0.000722222222222222,0.00122222222222222,0.0172777777777778,5.55555555555556e-05,0.000444444444444444,0.000111111111111111,0.000388888888888889,0,0,0,0,0,0,0.0276111111111111,0,0,0.000111111111111111,0.00772222222222222,0,0
49,0,0.677722222222222,0.111111111111111,0.109611111111111,0.0254444444444444,0,0.00633333333333333,0.008,0.00177777777777778,0.00111111111111111,0.0121666666666667,0,0.000166666666666667,0,0.000222222222222222,0,0,5.55555555555556e-05,0,0,0,0.0392777777777778,0,0,0.000555555555555556,0.00616666666666667,0,0
50,0.001,0.406166666666667,0.120611111111111,0.203888888888889,0.015,0,0.0155,0.00772222222222222,0.000722222222222222,0.00361111111111111,0.00544444444444444,0,0.000388888888888889,0,0.136555555555556,0.00372222222222222,0.000277777777777778,0.00883333333333333,0.00561111111111111,0.000222222222222222,0,0.0111666666666667,0.00527777777777778,0.017,0.0149444444444444,0.00505555555555556,5e-04,0.0107777777777778
51,0.000611111111111111,0.591333333333333,0.0912222222222222,0.168555555555556,0.0165555555555556,0,0.0101666666666667,0.00733333333333333,0.000222222222222222,0.00211111111111111,0.0120555555555556,5.55555555555556e-05,5e-04,0.000555555555555556,0.0571666666666667,0.00166666666666667,0.00166666666666667,0.00372222222222222,0.00272222222222222,0.000444444444444444,0,0.00833333333333333,0.00194444444444444,0.00716666666666667,0.00622222222222222,0.00277777777777778,0.000166666666666667,0.00472222222222222
52,0.000333333333333333,0.732833333333333,0.0718888888888889,0.132111111111111,0.0163333333333333,0,0.00594444444444444,0.00661111111111111,0.000166666666666667,0.00166666666666667,0.0153888888888889,0.000222222222222222,0.000444444444444444,0.000833333333333333,0.000611111111111111,0,0.003,0.000333333333333333,0,0.000722222222222222,0,0.00761111111111111,0.000166666666666667,0.000833333333333333,0,0.00161111111111111,0,0.000333333333333333
53,0.000388888888888889,0.380166666666667,0.0997222222222222,0.159555555555556,0.0103333333333333,0,0.00805555555555556,0.00594444444444444,0.000222222222222222,0.00372222222222222,0.00283333333333333,0.000111111111111111,0,0.000388888888888889,0.229444444444444,0.00338888888888889,0,0.0168888888888889,0.00583333333333333,0.000611111111111111,0,0.00172222222222222,0.00488888888888889,0.0250555555555556,0.00372222222222222,0.0281111111111111,0.00522222222222222,0.00366666666666667
54,0.000277777777777778,0.459388888888889,0.110388888888889,0.145666666666667,0.0162222222222222,0,0.00677777777777778,0.00655555555555556,0.000833333333333333,0.00305555555555556,0.00183333333333333,0,5.55555555555556e-05,0.000444444444444444,0.172777777777778,0.00238888888888889,0.000222222222222222,0.0128888888888889,0.00416666666666667,0.000444444444444444,0,0.00322222222222222,0.00361111111111111,0.0185555555555556,0.00277777777777778,0.0209444444444444,0.00372222222222222,0.00277777777777778
55,0.000222222222222222,0.608388888888889,0.130166666666667,0.118388888888889,0.0255,0,0.00527777777777778,0.00822222222222222,0.0015,0.00338888888888889,0.00122222222222222,0,0.000166666666666667,0.000444444444444444,0.0592777777777778,0.000611111111111111,0.000666666666666667,0.00416666666666667,0.00133333333333333,0.000388888888888889,0,0.00827777777777778,0.00138888888888889,0.00716666666666667,0.000888888888888889,0.0103333333333333,0.0015,0.00111111111111111
56,0.000166666666666667,0.697777777777778,0.139444444444444,0.0975555555555556,0.0273333333333333,0,0.00283333333333333,0.00883333333333333,0.00177777777777778,0.00266666666666667,0.000777777777777778,0,0.000111111111111111,0.000333333333333333,0.000555555555555556,0,0.000888888888888889,0.000111111111111111,0.000111111111111111,0.000388888888888889,0,0.014,0.000166666666666667,0.00111111111111111,5.55555555555556e-05,0.00283333333333333,0,0.000166666666666667
57,0,0.741888888888889,0.1185,0.0774444444444444,0.0211666666666667,0,0.000611111111111111,0.005,0.000277777777777778,0.001,0,0,0.000222222222222222,0.000333333333333333,0.000222222222222222,0,0,0,0,0,0,0.0318888888888889,0,0,0,0.00144444444444444,0,0
58,0.000166666666666667,0.719611111111111,0.128888888888889,0.0937222222222222,0.0185555555555556,0,0.00166666666666667,0.00605555555555556,0.000277777777777778,0.000888888888888889,0,0,0.000166666666666667,0.000444444444444444,0.000833333333333333,0,0.000388888888888889,0,0.000222222222222222,0.000166666666666667,0,0.0255555555555556,0,0,0.000111111111111111,0.00205555555555556,0,0.000222222222222222
59,0.000777777777777778,0.718277777777778,0.100555555555556,0.113111111111111,0.0295555555555556,0,0.00194444444444444,0.00594444444444444,0.00166666666666667,0.00183333333333333,0,0,0.000111111111111111,0.000611111111111111,0.000444444444444444,0,0.00105555555555556,0.000777777777777778,0.000222222222222222,0.000222222222222222,0,0.0215,0.000111111111111111,0.000222222222222222,0.000111111111111111,0.000944444444444444,0,0
60,0.000888888888888889,0.624722222222222,0.195444444444444,0.1235,0.0186111111111111,0,0.00411111111111111,0.00938888888888889,0.00133333333333333,0.00266666666666667,0,0,0.000166666666666667,0.000222222222222222,0.000166666666666667,0,0.000944444444444444,5e-04,0.000111111111111111,0.000277777777777778,0,0.0148888888888889,0,5e-04,0,0.00155555555555556,0,0
61,0.000277777777777778,0.663611111111111,0.176333333333333,0.110444444444444,0.0243888888888889,0,0.00405555555555556,0.00616666666666667,0.000888888888888889,0.00177777777777778,0.000111111111111111,0.000111111111111111,0.000166666666666667,0.000111111111111111,0,0,0.000277777777777778,0,0.000166666666666667,0.000277777777777778,0,0.00888888888888889,0,0.000833333333333333,0,0.001,0,0
62,5e-04,0.709611111111111,0.1415,0.101333333333333,0.0243888888888889,0,0.00244444444444444,0.00594444444444444,0.000666666666666667,0.00255555555555556,0,0.000388888888888889,0.000166666666666667,0.000222222222222222,0.000444444444444444,0,0.000277777777777778,0.000222222222222222,0.000111111111111111,0.000111111111111111,0,0.00694444444444444,0.000166666666666667,0.00138888888888889,0,0.000611111111111111,0,0
63,0.000222222222222222,0.681111111111111,0.171166666666667,0.108277777777778,0.0205555555555556,0,0.00188888888888889,0.00566666666666667,0.000444444444444444,0.00238888888888889,5e-04,0.000722222222222222,0.000166666666666667,0.000611111111111111,0.000222222222222222,0,0.000277777777777778,5.55555555555556e-05,0.000111111111111111,0.000111111111111111,0,0.00355555555555556,5.55555555555556e-05,0.00161111111111111,0,0.000277777777777778,0,0
64,0.000222222222222222,0.630722222222222,0.214888888888889,0.124444444444444,0.0135,0,0.00116666666666667,0.00516666666666667,0.000222222222222222,0.00272222222222222,0.0015,0.00138888888888889,0.000166666666666667,0.00105555555555556,0,0,0.000222222222222222,0,0.000166666666666667,5.55555555555556e-05,0,0.000444444444444444,5.55555555555556e-05,0.00161111111111111,0,0.000277777777777778,0,0
65,0.00111111111111111,0.617611111111111,0.150055555555556,0.189666666666667,0.0189444444444444,0,0.00216666666666667,0.00288888888888889,0.000833333333333333,0.00244444444444444,0.0085,5e-04,0.000166666666666667,0.000777777777777778,0,0,0.000388888888888889,0.000444444444444444,0.000166666666666667,0.000444444444444444,0,0.000222222222222222,0.000111111111111111,0.00227777777777778,0,0.000277777777777778,0,0
66,0.000444444444444444,0.661444444444445,0.137333333333333,0.166277777777778,0.0166111111111111,0,0.0025,0.00622222222222222,0.000277777777777778,0.00305555555555556,0.000277777777777778,0.00155555555555556,0.000555555555555556,0,0.000333333333333333,0,0,0.000388888888888889,0.000166666666666667,0.000166666666666667,0,0,0.000333333333333333,0.00188888888888889,5.55555555555556e-05,0.000111111111111111,0,0
67,0.000222222222222222,0.62,0.186166666666667,0.149222222222222,0.0216111111111111,0,0.00338888888888889,0.00655555555555556,0.000722222222222222,0.00338888888888889,0.00161111111111111,0.00144444444444444,0.00166666666666667,0.000166666666666667,0,0,0.000444444444444444,0,0.000277777777777778,0.000388888888888889,0,0,0.000111111111111111,0.00205555555555556,0,5e-04,0,0
68,5e-04,0.599777777777778,0.132722222222222,0.215666666666667,0.0182777777777778,0,0.00266666666666667,0.00322222222222222,0.00122222222222222,0.00344444444444444,0.0142222222222222,0.000888888888888889,0.000555555555555556,0.000555555555555556,0,0,0.00322222222222222,0.000444444444444444,5e-04,0.000222222222222222,0,0,0,0.00188888888888889,0,0,0,0
69,0.000333333333333333,0.560055555555556,0.122333333333333,0.235111111111111,0.0197222222222222,0,0.000944444444444444,0.00238888888888889,0.000444444444444444,0.00322222222222222,0.0446666666666667,0.000555555555555556,0.000388888888888889,0.00144444444444444,0.000555555555555556,0,0.00505555555555556,0.000666666666666667,0.000277777777777778,0.000111111111111111,0,0.000111111111111111,0.000222222222222222,0.00111111111111111,0,0.000277777777777778,0,0
70,5.55555555555556e-05,0.663,0.137777777777778,0.160277777777778,0.0109444444444444,0,0.001,0.00377777777777778,0.000722222222222222,0.00283333333333333,0.0155555555555556,0.000666666666666667,5.55555555555556e-05,0,0.000111111111111111,0,0,0,0.000222222222222222,0.000333333333333333,0,0,0,0.000444444444444444,0,0.000333333333333333,0,0
71,0.000722222222222222,0.633611111111111,0.115944444444444,0.212166666666667,0.018,0,0.00111111111111111,0.00316666666666667,0.00138888888888889,0.00361111111111111,0.00427777777777778,0.000944444444444444,0.000444444444444444,0.000166666666666667,0,0,0.00144444444444444,0.00116666666666667,0.000111111111111111,0.001,0,0,5.55555555555556e-05,0.000111111111111111,0,0.000555555555555556,0,0
72,0.000944444444444444,0.374722222222222,0.0816111111111111,0.102944444444444,0.0183333333333333,0,0.00411111111111111,0.00461111111111111,0.000222222222222222,0.00733333333333333,0,0.000222222222222222,0,0,0.288333333333333,0.00516666666666667,0,0.0226666666666667,0.0115555555555556,0.000555555555555556,0,0,0.005,0.0383333333333333,0.0195555555555556,0.00444444444444444,0.003,0.00594444444444444
73,0.000666666666666667,0.716555555555556,0.102444444444444,0.128277777777778,0.0210555555555556,0,0.00277777777777778,0.00794444444444444,0.00238888888888889,0.00283333333333333,0.0055,0.00116666666666667,0.000111111111111111,0.000388888888888889,0,0,0.000111111111111111,0,5.55555555555556e-05,0.000555555555555556,0,0,0.000388888888888889,0.00211111111111111,0,0.00466666666666667,0,0
74,0.000277777777777778,0.724611111111111,0.0981111111111111,0.130388888888889,0.0205555555555556,0,0.00194444444444444,0.00694444444444444,0.00227777777777778,0.00194444444444444,0.00516666666666667,0.000833333333333333,0.000111111111111111,0.000333333333333333,0,0,0.000111111111111111,0,5.55555555555556e-05,5e-04,0,0,0.000111111111111111,0.00144444444444444,0,0.00427777777777778,0,0
75,0.000333333333333333,0.733444444444444,0.0887777777777778,0.133666666666667,0.0182777777777778,0,0.00144444444444444,0.00677777777777778,0.00216666666666667,0.00188888888888889,0.00572222222222222,0.000777777777777778,0.000166666666666667,0.000833333333333333,0,0,0,0,0.000111111111111111,5e-04,0,0,0.000111111111111111,0.00161111111111111,0,0.00338888888888889,0,0
76,0.000222222222222222,0.738388888888889,0.0818888888888889,0.140055555555556,0.0169444444444444,0,0.000888888888888889,0.00605555555555556,0.00172222222222222,0.00194444444444444,0.00544444444444444,0.000388888888888889,0.000166666666666667,0.000944444444444444,0,0,0.000111111111111111,0,0.000111111111111111,0.000611111111111111,0,0,0.000166666666666667,0.00172222222222222,0,0.00222222222222222,0,0
77,0.000166666666666667,0.742222222222222,0.0791666666666667,0.141111111111111,0.0162222222222222,0,0.000611111111111111,0.00594444444444444,0.00194444444444444,0.00216666666666667,0.00505555555555556,0.000666666666666667,5.55555555555556e-05,0.00122222222222222,0,0,0.000111111111111111,0,0.000166666666666667,0.000555555555555556,0,0,0.000111111111111111,0.000833333333333333,0,0.00166666666666667,0,0
78,0.000111111111111111,0.743888888888889,0.0764444444444444,0.145277777777778,0.0151111111111111,0,5e-04,0.00577777777777778,0.00127777777777778,0.00222222222222222,0.00477777777777778,0.000277777777777778,0.000222222222222222,0.00127777777777778,0,0,0.000111111111111111,0,0.000111111111111111,0.000833333333333333,0,0,0.000166666666666667,0.00105555555555556,0,0.000555555555555556,0,0
79,0.000111111111111111,0.742611111111111,0.0747222222222222,0.150888888888889,0.0143333333333333,0,5e-04,0.00522222222222222,0.00144444444444444,0.00205555555555556,0.00427777777777778,0.000388888888888889,0.000222222222222222,0.00144444444444444,0,0,5.55555555555556e-05,0,5.55555555555556e-05,0.000388888888888889,0,0,0.000222222222222222,0.000944444444444444,0,0.000111111111111111,0,0
80,0.000333333333333333,0.599722222222222,0.154055555555556,0.161611111111111,0.0179444444444444,0,0.00272222222222222,0.00555555555555555,0.00216666666666667,0.00927777777777778,0.00372222222222222,0.000333333333333333,0.000277777777777778,0.000444444444444444,0.0232777777777778,0.000222222222222222,5.55555555555556e-05,0.00283333333333333,0.000666666666666667,0.00138888888888889,0,0.000111111111111111,0.000388888888888889,0.00377777777777778,0.00483333333333333,0.00372222222222222,0.000111111111111111,0.000333333333333333
81,0.00183333333333333,0.737277777777778,0.114388888888889,0.0993888888888889,0.0194444444444444,0,0.0015,0.00477777777777778,0.00111111111111111,0.00272222222222222,0.0134444444444444,0.000166666666666667,0.000111111111111111,0.00111111111111111,0,0,0.000166666666666667,0.000111111111111111,5.55555555555556e-05,0.000888888888888889,0,0,5.55555555555556e-05,0.00105555555555556,0,0.000388888888888889,0,0
82,5e-04,0.696388888888889,0.136222222222222,0.114611111111111,0.0227777777777778,0,0.00211111111111111,0.00355555555555556,0.000277777777777778,0.00327777777777778,0.0176111111111111,0.000777777777777778,0,0.000166666666666667,0.000166666666666667,0,0,0.000166666666666667,0.000333333333333333,0.000166666666666667,0,0,0.000166666666666667,0.000722222222222222,0,0,0,0
83,5.55555555555556e-05,0.754777777777778,0.112111111111111,0.0767222222222222,0.0270555555555556,0,0.000944444444444444,0.00316666666666667,0.000444444444444444,0.003,0.0178333333333333,0.000111111111111111,0.000388888888888889,0.000555555555555556,0.000222222222222222,0.000111111111111111,0,0.000166666666666667,0.000222222222222222,0.000611111111111111,0,0,0,0.000277777777777778,0,0,0,0
84,0.000277777777777778,0.6285,0.096,0.0555555555555556,0.0372777777777778,0,0.00205555555555556,0.00827777777777778,0.000333333333333333,0.0045,0.00172222222222222,0.000222222222222222,0.000388888888888889,0.000333333333333333,0.0566111111111111,0.000222222222222222,0,0.0085,0.000555555555555556,0.000722222222222222,0,0,0.000444444444444444,0.00805555555555556,0.0274444444444444,0.00322222222222222,0.000333333333333333,0.0584444444444444
85,0.000166666666666667,0.646888888888889,0.123333333333333,0.0901111111111111,0.0316111111111111,0,0.0025,0.00755555555555555,0.000722222222222222,0.00527777777777778,0.00427777777777778,0.000222222222222222,0.000277777777777778,0.000166666666666667,0.03,0.000166666666666667,5.55555555555556e-05,0.00416666666666667,0.000611111111111111,0.000388888888888889,0,5.55555555555556e-05,0.000222222222222222,0.00405555555555556,0.0152222222222222,0.002,0.000222222222222222,0.0297222222222222
86,0,0.673555555555556,0.150444444444444,0.123277777777778,0.022,0,0.002,0.00688888888888889,0.00111111111111111,0.00561111111111111,0.0110555555555556,0,0.000111111111111111,5.55555555555556e-05,0.00133333333333333,0,0.000222222222222222,0.000222222222222222,0.000166666666666667,0.000388888888888889,0,0.000111111111111111,0.000111111111111111,0.000666666666666667,0.000333333333333333,0.000222222222222222,0,0.000111111111111111
87,0.000333333333333333,0.760111111111111,0.0697777777777778,0.0878888888888889,0.0232777777777778,0,0.00133333333333333,0.00705555555555556,0.000611111111111111,0.00216666666666667,0.0441666666666667,0,0.000277777777777778,0,0.000555555555555556,0,0.000333333333333333,0.000111111111111111,0.000111111111111111,0.000722222222222222,0,0,0.000111111111111111,5.55555555555556e-05,0.000388888888888889,0.000388888888888889,0,0.000222222222222222
88,0.000166666666666667,0.739888888888889,0.0910555555555556,0.114555555555556,0.0171666666666667,0,0.00227777777777778,0.009,0.000666666666666667,0.00422222222222222,0.0154444444444444,0.000333333333333333,0.000722222222222222,0.000277777777777778,0.000388888888888889,0,0.000666666666666667,0.000277777777777778,5.55555555555556e-05,0.000722222222222222,0,0,0.000222222222222222,0.000111111111111111,0.000222222222222222,0.00138888888888889,0,0.000166666666666667
89,0,0.724277777777778,0.0778888888888889,0.119,0.0196111111111111,0,0.00288888888888889,0.00738888888888889,0.000777777777777778,0.00294444444444444,0.0418333333333333,0.000722222222222222,0.000388888888888889,0,0,0,0.000111111111111111,0.000111111111111111,0.000333333333333333,0.00116666666666667,0,0,0,5e-04,0,5.55555555555556e-05,0,0
90,0.000222222222222222,0.728222222222222,0.0999444444444444,0.117833333333333,0.0176666666666667,0,0.00288888888888889,0.00377777777777778,0.000944444444444444,0.00311111111111111,0.0226666666666667,0.000722222222222222,0.000388888888888889,0,0,0,0.000111111111111111,5.55555555555556e-05,0.000166666666666667,5e-04,0,0,0.000166666666666667,0.000277777777777778,0,0.000333333333333333,0,0
91,0.00122222222222222,0.707111111111111,0.103055555555556,0.148722222222222,0.0183333333333333,0,0.00472222222222222,0.0045,0.00155555555555556,0.00322222222222222,0.00344444444444444,0.000166666666666667,0.000777777777777778,5.55555555555556e-05,0,0,5e-04,0.000444444444444444,0,0.000777777777777778,0,5e-04,5.55555555555556e-05,5.55555555555556e-05,0.000111111111111111,0.000666666666666667,0,0
92,0.000722222222222222,0.734333333333333,0.105222222222222,0.117888888888889,0.0180555555555556,0,0.004,0.00627777777777778,0.00288888888888889,0.00477777777777778,0.00194444444444444,0.000222222222222222,0.000666666666666667,0.000277777777777778,0,0,0,0.000277777777777778,5.55555555555556e-05,0.001,0,5e-04,0.000111111111111111,0.000388888888888889,0,0.000388888888888889,0,0
