"Time","Veillonellaceae","Streptococcaceae","Moraxellaceae","Dialisteraceae","Lactobacillaceae","Burkholderiaceae_A_592522","Bacteroidaceae","Lachnospiraceae","Ruminococcaceae","Coprobacillaceae","Peptostreptococcaceae_256921","Oscillospiraceae_88309","Acidaminococcaceae","Butyricicoccaceae","Eggerthellaceae","Muribaculaceae","Clostridia_258483_Class","UBA1381","CAG-138","CAG-74","Anaerotignaceae","UBA660","Xanthomonadaceae_616009","Gammaproteobacteria_Class","Rikenellaceae","Monoglobaceae","Akkermansiaceae","Enterobacteriaceae_A","Bacteria_Kingdom","Clostridiaceae_222000","Erysipelotrichaceae","Acutalibacteraceae","Anaerovoracaceae","CAG-272","Oscillospirales_Order","CAG-382","Peptoniphilaceae","CAG-508","Massilibacillaceae"
224,0,0.000111111111111111,0,0,0,0.000888888888888889,0.637222222222222,0.0531111111111111,0.183611111111111,0.0145555555555556,0.000111111111111111,0.0176111111111111,0.0675555555555555,0.000333333333333333,0.001,0,0.000111111111111111,0,0.000111111111111111,0,0.000277777777777778,0,0.000166666666666667,0.000111111111111111,0.00722222222222222,0.000722222222222222,0.00738888888888889,0,0.002,0.000111111111111111,0.000333333333333333,0.00366666666666667,0.000111111111111111,0,0.000333333333333333,0,5.55555555555556e-05,0.000166666666666667,5e-04
225,0,0.000166666666666667,0,0,0,0.000722222222222222,0.638888888888889,0.0531666666666667,0.183,0.0147777777777778,0.000111111111111111,0.0176666666666667,0.0642222222222222,0.000388888888888889,0.001,0,5.55555555555556e-05,0,5.55555555555556e-05,5.55555555555556e-05,0.000333333333333333,0,0.000388888888888889,0.000277777777777778,0.00733333333333333,0.000555555555555556,0.00788888888888889,0,0.00222222222222222,0.000222222222222222,0.000222222222222222,0.00444444444444444,5.55555555555556e-05,0,0.000388888888888889,0,0,5.55555555555556e-05,5e-04
226,0,0.000222222222222222,0,0,0,5e-04,0.586111111111111,0.09,0.177,0.0278333333333333,0.000388888888888889,0.0222222222222222,0.0575555555555556,0.000277777777777778,0.00155555555555556,0,0.000555555555555556,0.000111111111111111,0.000166666666666667,5.55555555555556e-05,0.000444444444444444,0,5.55555555555556e-05,0.000222222222222222,0.00777777777777778,0.00127777777777778,0.0153888888888889,0,0.00166666666666667,5.55555555555556e-05,0.000888888888888889,0.005,0.000444444444444444,0,0.000444444444444444,0.000166666666666667,5.55555555555556e-05,0.000222222222222222,0.000611111111111111
227,0,0.000555555555555556,0,0,0.000166666666666667,0.000166666666666667,0.501888888888889,0.160888888888889,0.156555555555556,0.0506111111111111,0.000833333333333333,0.0301666666666667,0.0451666666666667,0.000166666666666667,0.00272222222222222,0,0.00166666666666667,0.000166666666666667,0.000444444444444444,0.000166666666666667,0.000444444444444444,0,0,0.000166666666666667,0.0085,0.00333333333333333,0.0238333333333333,0,0.00133333333333333,0,0.00127777777777778,0.00494444444444444,0.000555555555555556,0,0.000888888888888889,0.000277777777777778,5.55555555555556e-05,0.000222222222222222,5e-04
228,0,0.000888888888888889,0,0,0.000333333333333333,0.000111111111111111,0.440555555555556,0.213,0.142722222222222,0.0648888888888889,0.00122222222222222,0.037,0.0311111111111111,0.000111111111111111,0.0025,0,0.0025,0.000833333333333333,0.000277777777777778,5.55555555555556e-05,0.000611111111111111,0,0,0.000166666666666667,0.00838888888888889,0.00427777777777778,0.0329444444444444,0,0.00222222222222222,0,0.00205555555555556,0.00588888888888889,0.00111111111111111,0,0.00166666666666667,0.000388888888888889,0,0.000222222222222222,0.000333333333333333
229,0.000111111111111111,0.00133333333333333,0,0,0.000166666666666667,0.00227777777777778,0.185833333333333,0.265111111111111,0.394388888888889,0.0571666666666667,0.00211111111111111,0.00427777777777778,0.00805555555555556,0.00955555555555555,0.00961111111111111,0.000888888888888889,0.00227777777777778,0.003,0,0,0.000555555555555556,0,0.000277777777777778,0.000833333333333333,0.000388888888888889,0,0,0,5.55555555555556e-05,0.000111111111111111,0.000833333333333333,0.00905555555555555,0.000333333333333333,0,0.000222222222222222,0,0.000111111111111111,0,0
230,0.00111111111111111,0.00305555555555556,0,0,0,0.00111111111111111,0.260111111111111,0.320888888888889,0.307222222222222,0.0426111111111111,0.00561111111111111,0.00472222222222222,0.00477777777777778,0.00838888888888889,0.00138888888888889,0.00133333333333333,0,0.00833333333333333,0,0,0.000111111111111111,0,0,0.00111111111111111,0.000111111111111111,0,0,5.55555555555556e-05,0.000666666666666667,0.000111111111111111,0.000833333333333333,0.004,0.000111111111111111,0,0,0,0,0,0
231,0.00122222222222222,0.00155555555555556,0,0,0.000111111111111111,0,0.256166666666667,0.323833333333333,0.2825,0.0666666666666667,0.00377777777777778,0.00911111111111111,0.00627777777777778,0.00694444444444444,0.00583333333333333,0.00122222222222222,0.00188888888888889,0.00777777777777778,0,0,0.000388888888888889,0,0,0.00155555555555556,0.000277777777777778,0,0,0,0.00105555555555556,0.000388888888888889,0.000944444444444444,0.00238888888888889,5e-04,0,0,0,0,0,0
232,0,0.000222222222222222,0.000222222222222222,0,0.000444444444444444,0.001,0.516722222222222,0.155833333333333,0.192111111111111,0.0222222222222222,0.000611111111111111,0.0192777777777778,0.0254444444444444,0.000555555555555556,0.003,0,0.00211111111111111,0.000611111111111111,0.000277777777777778,0.000277777777777778,0.000666666666666667,0,0.000111111111111111,0,0.00444444444444444,0.002,0.0347777777777778,0,0.00316666666666667,0,0.0015,0.00716666666666667,0.00155555555555556,0,0.000222222222222222,5.55555555555556e-05,0,5e-04,0.000111111111111111
233,0,5.55555555555556e-05,0,0,0,0,0.595722222222222,0.0630555555555556,0.260944444444444,0.0136111111111111,0.000555555555555556,0.0121111111111111,0.0301111111111111,0.000388888888888889,0.00138888888888889,0,0.000166666666666667,0.000388888888888889,0.000166666666666667,5.55555555555556e-05,0.000611111111111111,0,0,0,0.00505555555555556,0.00255555555555556,0.000111111111111111,0,0.00261111111111111,0.000444444444444444,0.000722222222222222,0.00472222222222222,0.00144444444444444,0,0.000444444444444444,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05,0.000111111111111111
234,0,0,0,0,0,0,0.588833333333333,0.0618888888888889,0.261444444444444,0.0103333333333333,0.000333333333333333,0.0143888888888889,0.0349444444444444,0.000166666666666667,0.000944444444444444,0,5.55555555555556e-05,0.000388888888888889,0.000333333333333333,0.000166666666666667,0.000777777777777778,0,0,0,0.00655555555555555,0.00272222222222222,0.000111111111111111,0,0.00327777777777778,0.000555555555555556,0.000666666666666667,0.00472222222222222,0.000888888888888889,0,0.000277777777777778,5.55555555555556e-05,0,0,0.000444444444444444
235,0,0.000111111111111111,0,0,0.000166666666666667,0,0.572166666666667,0.0573888888888889,0.269777777777778,0.0102222222222222,0.000222222222222222,0.0178888888888889,0.0374444444444444,0.000722222222222222,0.000944444444444444,0,0.000277777777777778,0.000444444444444444,5.55555555555556e-05,5.55555555555556e-05,0.000666666666666667,0,0,0,0.00855555555555556,0.00255555555555556,0.000166666666666667,0,0.00288888888888889,0.000277777777777778,0.000944444444444444,0.00522222222222222,0.00116666666666667,0,0.000333333333333333,5.55555555555556e-05,0.000111111111111111,0,0.000388888888888889
236,0,5.55555555555556e-05,0,0,0.000111111111111111,0,0.555611111111111,0.0561666666666667,0.266666666666667,0.00866666666666667,0.000277777777777778,0.0240555555555556,0.0447222222222222,0.000888888888888889,0.000777777777777778,0,5.55555555555556e-05,0.000444444444444444,0.000166666666666667,5.55555555555556e-05,5e-04,0,0,0,0.0107777777777778,0.00266666666666667,0.000166666666666667,0,0.00372222222222222,0.000277777777777778,0.000833333333333333,0.0055,0.000833333333333333,0,0.000222222222222222,0.000111111111111111,0,0.000111111111111111,0.000166666666666667
237,5.55555555555556e-05,0,0,0,0,0,0.533944444444444,0.0566666666666667,0.270333333333333,0.00827777777777778,0.000166666666666667,0.0284444444444444,0.0497222222222222,0.000611111111111111,0.00116666666666667,0,0.000333333333333333,0.000611111111111111,5.55555555555556e-05,0,0.000722222222222222,0,0,0,0.0137777777777778,0.00205555555555556,0.000277777777777778,0,0.00433333333333333,0.000333333333333333,0.000888888888888889,0.00494444444444444,0.000722222222222222,0,5e-04,0.000166666666666667,0,0.000388888888888889,0.000222222222222222
238,0,5.55555555555556e-05,5.55555555555556e-05,0,5.55555555555556e-05,0,0.509111111111111,0.0586111111111111,0.266277777777778,0.00711111111111111,0.000222222222222222,0.0349444444444444,0.057,0.00144444444444444,0.000277777777777778,0,0.000277777777777778,0.000888888888888889,0.000111111111111111,0,0.00116666666666667,0,0,0,0.0149444444444444,0.00211111111111111,0.000333333333333333,0,0.004,0.000166666666666667,0.00144444444444444,0.0055,0.000833333333333333,0,0.000166666666666667,5.55555555555556e-05,5.55555555555556e-05,0.000277777777777778,0.000722222222222222
239,5.55555555555556e-05,5.55555555555556e-05,0,0,0.000166666666666667,0,0.483833333333333,0.0647777777777778,0.269888888888889,0.00627777777777778,0.000388888888888889,0.0371666666666667,0.0610555555555556,0.00127777777777778,0.000833333333333333,0,0.000277777777777778,0.001,0.000166666666666667,0,0.000833333333333333,0,0,0,0.0164444444444444,0.00194444444444444,0.000555555555555556,0,0.00511111111111111,5.55555555555556e-05,0.00127777777777778,0.00605555555555556,0.00105555555555556,0,0.000388888888888889,0.000166666666666667,0,5.55555555555556e-05,0.000277777777777778
240,0,0,0,0,0.000111111111111111,0,0.461833333333333,0.0664444444444444,0.278,0.0065,0.000166666666666667,0.0417777777777778,0.0628333333333333,0.00155555555555556,0.000833333333333333,0,0.000166666666666667,0.00111111111111111,5.55555555555556e-05,0,0.000944444444444444,0,0,0,0.0188333333333333,0.00116666666666667,0.000388888888888889,0,0.00422222222222222,0,0.00105555555555556,0.00688888888888889,0.000777777777777778,0,0.000166666666666667,0.000166666666666667,0,0.000277777777777778,0.000333333333333333
241,0,0.000166666666666667,5.55555555555556e-05,0,0.000222222222222222,0,0.435277777777778,0.0707777777777778,0.281444444444444,0.00672222222222222,5.55555555555556e-05,0.0453333333333333,0.0692222222222222,0.00161111111111111,0.000944444444444444,0,0.000111111111111111,0.00127777777777778,0.000166666666666667,0,0.00122222222222222,0,0,0,0.0196666666666667,0.00144444444444444,0.000777777777777778,0,0.00522222222222222,0,0.00161111111111111,0.006,0.001,0,0.000444444444444444,0,0,0.000388888888888889,0.000555555555555556
242,0,0.000277777777777778,5.55555555555556e-05,0,0.000888888888888889,0.000611111111111111,0.489555555555556,0.121944444444444,0.145888888888889,0.0149444444444444,0.000222222222222222,0.0485,0.0823888888888889,0.00294444444444444,0.00155555555555556,0,0.00194444444444444,0.000777777777777778,0.000444444444444444,0.000111111111111111,0.00277777777777778,0,0.000277777777777778,0.000111111111111111,0.0261111111111111,0.00511111111111111,0.00422222222222222,0.000222222222222222,0.00283333333333333,0,0.00166666666666667,0.00661111111111111,0.00261111111111111,0,0.000722222222222222,0.000333333333333333,0.000222222222222222,0.000722222222222222,0.000388888888888889
243,0,5e-04,5.55555555555556e-05,0,0.00138888888888889,0.001,0.481166666666667,0.134777777777778,0.1335,0.0195555555555556,0.000222222222222222,0.0542777777777778,0.0811111111111111,0.00261111111111111,0.00177777777777778,0,0.00188888888888889,0.000666666666666667,0.000555555555555556,5.55555555555556e-05,0.00205555555555556,0,0.000277777777777778,0.000222222222222222,0.0280555555555556,0.00477777777777778,0.00366666666666667,0,0.00316666666666667,0,0.00111111111111111,0.00966666666666667,0.00388888888888889,0,0.001,0.000277777777777778,0.000111111111111111,0.000666666666666667,0.000388888888888889
244,0,0.000555555555555556,5.55555555555556e-05,0,0.00111111111111111,0.00111111111111111,0.461666666666667,0.150777777777778,0.120722222222222,0.0257777777777778,0.000277777777777778,0.0517222222222222,0.0799444444444444,0.00227777777777778,0.002,0,0.00327777777777778,0.000444444444444444,0.000444444444444444,0.000222222222222222,0.00272222222222222,0,0.000388888888888889,5.55555555555556e-05,0.0283333333333333,0.00583333333333333,0.00444444444444444,0,0.00338888888888889,0,0.00161111111111111,0.0183333333333333,0.00583333333333333,0,0.000722222222222222,0.000555555555555556,0.000333333333333333,0.000611111111111111,0.000166666666666667
245,0,0.000888888888888889,0.000166666666666667,0,0.00105555555555556,0.00111111111111111,0.441444444444444,0.166833333333333,0.109055555555556,0.0326666666666667,5e-04,0.0522777777777778,0.0747222222222222,0.00205555555555556,0.00233333333333333,0,0.00411111111111111,5e-04,0.000444444444444444,0.000333333333333333,0.00283333333333333,0,0.000333333333333333,0.000222222222222222,0.0256111111111111,0.00611111111111111,0.00444444444444444,0,0.00327777777777778,0,0.00133333333333333,0.0345,0.00761111111111111,0,0.000944444444444444,0.000444444444444444,0.000111111111111111,0.000833333333333333,0.000277777777777778
246,0,0.001,5.55555555555556e-05,0,0.00127777777777778,0.0015,0.417777777777778,0.176111111111111,0.0968333333333333,0.0378888888888889,0.000388888888888889,0.0515,0.0684444444444444,0.00138888888888889,0.00216666666666667,0,0.00761111111111111,0.000555555555555556,0.000388888888888889,5e-04,0.00261111111111111,0,0.000444444444444444,0.000555555555555556,0.0236666666666667,0.00533333333333333,0.00544444444444444,5.55555555555556e-05,0.00283333333333333,0,0.00183333333333333,0.0618333333333333,0.00905555555555555,0,0.000833333333333333,5e-04,0.000333333333333333,5e-04,0.000166666666666667
247,0,0.000833333333333333,0.000111111111111111,0,0.00188888888888889,0.00133333333333333,0.383555555555556,0.188666666666667,0.0837777777777778,0.0393888888888889,0.000777777777777778,0.0545,0.0629444444444444,0.00155555555555556,0.00305555555555556,0,0.00927777777777778,5e-04,0.000722222222222222,5e-04,0.00255555555555556,0,0.000555555555555556,0.000222222222222222,0.0245555555555556,0.00594444444444444,0.0055,5.55555555555556e-05,0.00327777777777778,0,0.00194444444444444,0.0922222222222222,0.0095,0,0.000722222222222222,0.000333333333333333,0.000111111111111111,0.000833333333333333,0
248,0,0.000944444444444444,0.000111111111111111,0,0.000944444444444444,0.00166666666666667,0.344,0.201055555555556,0.0786666666666667,0.0486111111111111,0.00111111111111111,0.0513888888888889,0.0580555555555556,0.00138888888888889,0.00327777777777778,0,0.0125,0.000444444444444444,5e-04,0.000777777777777778,0.00183333333333333,0,0.000277777777777778,0.000444444444444444,0.0215,0.005,0.00516666666666667,5.55555555555556e-05,0.00255555555555556,0,0.00233333333333333,0.126555555555556,0.0112222222222222,0,5e-04,0.000555555555555556,0.000277777777777778,0.000444444444444444,5.55555555555556e-05
249,0,0.00122222222222222,5.55555555555556e-05,0,0.00122222222222222,0.00122222222222222,0.298777777777778,0.207444444444444,0.0719444444444444,0.0505,0.000722222222222222,0.0491111111111111,0.0523888888888889,0.000888888888888889,0.00461111111111111,0,0.0160555555555556,0.000277777777777778,0.000611111111111111,0.000833333333333333,0.0015,0,0.000333333333333333,0.000388888888888889,0.0202222222222222,0.00505555555555556,0.00561111111111111,0.000111111111111111,0.00205555555555556,0,0.0025,0.172722222222222,0.0123333333333333,0,0.000833333333333333,0.000333333333333333,0.000111111111111111,5e-04,5.55555555555556e-05
250,0,0.00116666666666667,0.000111111111111111,0,0.000333333333333333,0.00172222222222222,0.252722222222222,0.2125,0.0666666666666667,0.0533333333333333,0.00116666666666667,0.0462777777777778,0.0485555555555556,0.000888888888888889,0.00605555555555556,0,0.0220555555555556,0.000277777777777778,0.000611111111111111,0.00122222222222222,0.00138888888888889,0,5.55555555555556e-05,0.000277777777777778,0.0170555555555556,0.00333333333333333,0.00561111111111111,5.55555555555556e-05,0.00161111111111111,5.55555555555556e-05,0.00255555555555556,0.219166666666667,0.0123333333333333,0,0.000777777777777778,0.000277777777777778,0.000111111111111111,0.000277777777777778,5.55555555555556e-05
251,0,0.00111111111111111,0,0,0.000388888888888889,0.00216666666666667,0.202333333333333,0.217277777777778,0.0677222222222222,0.0538888888888889,0.00133333333333333,0.0450555555555556,0.0474444444444444,0.000222222222222222,0.00572222222222222,0,0.0229444444444444,0.000222222222222222,0.000388888888888889,0.000944444444444444,0.00138888888888889,0,0.000166666666666667,0.000333333333333333,0.0146111111111111,0.00272222222222222,0.00472222222222222,0,0.00166666666666667,5.55555555555556e-05,0.00327777777777778,0.266888888888889,0.0123333333333333,0,0.000444444444444444,0.000555555555555556,5.55555555555556e-05,0.000222222222222222,0
252,0,0.00133333333333333,0.000111111111111111,0,0.000166666666666667,0.00211111111111111,0.148611111111111,0.224055555555556,0.0618333333333333,0.0555555555555556,0.00122222222222222,0.0421666666666667,0.0451666666666667,0.000222222222222222,0.00672222222222222,0,0.0276111111111111,0.000111111111111111,0.000333333333333333,0.00122222222222222,0.000611111111111111,0,0,0.000277777777777778,0.0123888888888889,0.00238888888888889,0.00516666666666667,5.55555555555556e-05,0.00144444444444444,5.55555555555556e-05,0.00316666666666667,0.321888888888889,0.0116666666666667,0,0.000388888888888889,5e-04,5.55555555555556e-05,0.000111111111111111,5.55555555555556e-05
